id,label,left_GenreList,left_HasAlbumName,left_HasAmount,left_HasArtistName,left_HasCopyright,left_HasCurrency,left_Minute,left_Name,left_ReleasedOn,left_Seconds,right_GenreList,right_HasAlbumName,right_HasAmount,right_HasArtistName,right_HasCopyright,right_HasCurrency,right_Minute,right_Name,right_ReleasedOn,right_Seconds
223,1,"Latin Urban ', ' Latino', ' Music ",Nicky Jam Hits,0.99,Nicky Jam,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,$,4.0,"""Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]""",2014-09-09 00:00:00,46.0,"International ', ' Latin Music",Nicky Jam Hits,0.99,Nicky Jam,( C ) 2014 Codiscos S.A.S.,$,4.0,Piensas en MÌ _ ( Remix ),2014-09-09 00:00:00,46.0
510,0," Rap ', ' Alternative Rap ', ' Music ', ' West Coast Rap', 'Hip-Hop/Rap ",The Heist ( Deluxe Edition ),1.29,Macklemore & Ryan Lewis,"‰ ãÑ 2012 Macklemore , LLC .",$,4.0,Gold ( feat . Eighty4 Fly ),2012-08-01 00:00:00,11.0,Rap & Hip-Hop,The Heist [ Explicit ,1.29,Macklemore & Ryan Lewis,2014 Selena Garcia & Steven Gomez,$,4.0,Neon Cathedral ( feat . Allen Stone ),2012-10-09 00:00:00,34.0
194,0," Alternative ', ' Music ', ' Metal ', 'Rock ', ' Hard Rock",Somewhere In the Stratosphere ( Live ),1.5829590000000002,Shinedown,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$,5.0,Second Chance ( Live Acoustic from Kansas City ),2011-04-18 00:00:00,6.0,Rock,Somewhere In The Stratosphere,1.29,Shinedown,( C ) 2005 MCA Nashville,$,3.0,If You Only Knew ( Live Acoustic From Kansas City ),2011-04-18 00:00:00,55.0
470,0," Music ', ' Dirty South', 'Hip-Hop/Rap ', ' Hardcore Rap ', ' Rap ",I Am Not a Human Being,1.29,Lil Wayne & T Streets,‰ ãÑ 2010 Cash Money Records Inc.,$,4.0,Hold Up ( feat . T Streets ),2010-11-15 00:00:00,10.0,Rap & Hip-Hop,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ,1.29,Lil Wayne,2005 Secretly Canadian,$,3.0,Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ,2013-03-26 00:00:00,45.0
461,1,"Hip-Hop/Rap ', ' Contemporary R&B', ' Hardcore Rap ', ' R&B / Soul ', ' Rap ', ' Music ",Nothing Was the Same,1.29,Drake,‰ ãÑ 2013 Cash Money Records Inc.,$,5.0,From Time ( feat . Jhene Aiko ),2013-09-24 00:00:00,22.0,Rap & Hip-Hop,Nothing Was The Same [ Explicit ,1.29,Drake,( C ) 2013 Cash Money Records Inc.,$,5.0,From Time [ feat . JhenÌ © Aiko ] [ Explicit ,2013-09-24 00:00:00,22.0
496,0,"Pop ', ' Rock ', ' Contemporary R&B', ' R&B / Soul ', ' Dance ', ' Teen Pop ', ' Music ",My World 2.0 ( Bonus Track Version ),1.99,Justin Bieber,‰ ãÑ 2010 The Island Def Jam Music Group,$,3.0,Baby ( Bonus Video ),2010-03-23 00:00:00,39.0,Pop,My Worlds Acoustic [ + Video ] [ + Digital Booklet ,1.29,Justin Bieber,( C ) 2011 The Island Def Jam Music Group,$,3.0,Baby ( Acoustic Version ),2011-02-08 00:00:00,35.0
57,0,"Alternative ', ' Rock ', ' Adult Alternative ', ' Punk', ' Music ",Infinity On High ( Deluxe Edition ),0.99,Fall Out Boy,2007 The Island Def Jam Music Group,$,3.0,Thriller ( Live From Hammersmith Palais ),2007-11-20 00:00:00,32.0,Alternative Rock,Infinity On High - Deluxe Bonus EP,1.29,Fall Out Boy,( C ) 2007 The Island Def Jam Music Group,$,3.0,"""This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais )""",2007-11-20 00:00:00,23.0
311,0," Music ', ' Dance', 'Pop ",Born This Way ( The Remix ),0.0,Lady Gaga,2011 Interscope Records,Album Only,9.0,"""Judas ( Royksopp 's 30 Pieces Remix )""",2011-11-21 00:00:00,18.0,Pop,The Remix,1.29,Lady Gaga,( C ) 2010 Interscope,$,3.0,Alejandro ( The Sound of Arrows Remix ),2010-08-03 00:00:00,57.0
525,0," Music', 'Pop ",Taylor Swift Karaoke : 1989,1.29,Taylor Swift,"‰ ãÑ 2014 Big Machine Records , LLC",$,4.0,This Love ( Karaoke Version ),2015-03-03 00:00:00,7.0,Pop,1989,1.29,Swift Taylor,"( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records', '( C ) 2014 Big Machine Records , LLC .",$,4.0,This Love,2014-10-27 00:00:00,10.0
315,0," Music ', 'Hip-Hop/Rap ', ' East Coast Rap ', ' Hardcore Rap ', ' Rap",O.N.I.F.C. ( Deluxe Version ),1.99,Wiz Khalifa,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,5.0,Remember You ( feat . The Weeknd ),2012-12-04 00:00:00,20.0,Rap & Hip-Hop,O.N.I.F.C. [ Explicit ,1.29,Wiz Khalifa,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,3.0,The Bluff ( feat . Cam ` Ron ) [ Explicit ,2012-12-04 00:00:00,48.0
82,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,S.T.O.P ( feat . Ryan Tedder ),2014-11-24 00:00:00,34.0
441,0," Rock', ' Indie Rock ', ' Music ', 'Alternative ",Hold My Home ( Deluxe Edition ),1.29,Cold War Kids,‰ ãÑ 2014 Downtown Records,$,3.0,First - Return to Tackyland,2015-09-11 00:00:00,26.0,Alternative Rock,Hold My Home,1.29,Cold War Kids,( C ) 2014 Downtown Records,$,3.0,First,2014-10-21 00:00:00,20.0
228,1," Electronic ', ' Teen Pop ', ' Music ', 'Pop ', ' Dance', ' Pop/Rock ', ' R&B / Soul ",Try This,0.99,P!NK,"2003 Arista Records , Inc.",$,2.0,Love Song,2003-11-10 00:00:00,28.0,Pop,Try This [ Explicit ,0.99,P!nk,CWM records,$,2.0,Love Song,2003-11-11 00:00:00,27.0
444,0," Rock ', ' Adult Alternative', 'Dance ', ' Electronic ', ' Electronica ', ' Music ', ' House ', ' Pop ",Pop Life ( Extended Version ) [ Bonus Version ,1.29,David Guetta,‰ ãÑ 2007 Gum Records,$,4.0,Do Something Love ( feat . Juliet ),2007-09-18 00:00:00,10.0,Dance & Electronic,One Love ( Deluxe Version ),1.29,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,$,3.0,When Love Takes Over ( feat . Kelly Rowland ),2009-08-21 00:00:00,11.0
476,0," Music ', ' Soundtrack ', ' Original Score', ' Classical ', 'Soundtrack ",The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ,1.29,Howard Shore,‰ ãÑ 2013 WaterTower Music,$,3.0,The Nature of Evil,2013-12-10 00:00:00,20.0,Soundtracks,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ,1.29,Howard Shore,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,$,3.0,"Bard , a Man of Lake-town ( Extended Version )",2013-12-10 00:00:00,18.0
0,1," Music ', ' Rock ', ' Adult Alternative', 'Alternative ",VHS,1.29,X Ambassadors,2015 KIDinaKORNER/Interscope Records,$,1.0,VHS Outro ( Interlude ),2015-06-30 00:00:00,25.0,Alternative Rock,VHS [ Explicit ,1.29,X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,$,1.0,VHS Outro ( Interlude ) [ Explicit ,2015-06-30 00:00:00,25.0
21,0," Contemporary R&B ', 'Pop ', ' Pop/Rock ', ' R&B / Soul ', ' Hip-Hop/Rap ', ' Music ', ' Rock",Hotel Cabana,1.29,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,$,1.0,Epilogue ( feat . George the Poet ),2014-05-06 00:00:00,28.0,Pop,Hotel Cabana [ Explicit ,1.29,Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,$,4.0,"""No One 's Here To Sleep [ feat . Bastille ] [ Explicit ]""",2014-05-06 00:00:00,32.0
185,0,"Dance ', ' Electronic', ' Music ",True Colors,1.29,Zedd,2015 Interscope Records,$,6.0,Illusion ( feat . Echosmith ),2015-05-18 00:00:00,30.0,Dance & Electronic,True Colors,1.29,Zedd,( C ) 2015 Interscope Records,$,7.0,Papercut [ feat . Troye Sivan ,2015-05-18 00:00:00,23.0
137,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,One Love ( Deluxe Version ),1.29,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,$,3.0,Sound Of Letting Go ( Feat . Chris Willis ),2009-08-21 00:00:00,47.0
167,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ),2014-11-24 00:00:00,31.0
84,1,"Dance ', ' Electronic ', ' French Pop', ' Music ', ' House ', ' Rock ",Listen,1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0,Dance & Electronic,Listen ( Deluxe ),1.29,Pierre David Guetta,2015 If Moving Your Mine,$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0
86,0," Electronic ', 'Dance ', ' French Pop', ' House ', ' Music ', ' Rock ",Listen ( Deluxe Version ),1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",$,3.0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ,2014-11-24 00:00:00,20.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,"""I 'll Keep Loving you ( feat . Birdy & Jaymes Young )""",2014-11-24 00:00:00,8.0
279,0," Music ', 'Hip-Hop/Rap ', ' Rap",Fetty Wap ( Deluxe ),0.0,Fetty Wap,2015 300 Entertainment/RGF Productions,Album Only,5.0,Whateva ( feat . Monty ),2014-08-19 00:00:00,11.0,Rap & Hip-Hop,Fetty Wap ( Deluxe ) [ Clean ,1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",$,5.0,Rewind ( feat . Monty ) [ Clean ,2015-09-25 00:00:00,36.0
426,0," Music ', 'Dance ', ' Electronic",Lick It ( Remixes ) - EP,1.29,Kaskade & Skrillex,"2012 Ultra Records , Inc.",$,6.0,Lick It ( Norman Doray Remix ),2012-04-17 00:00:00,14.0,Dance & Electronic,Take ÌÏ There ( feat . Kiesza ) [ Remixes ,1.29,"Skrillex , Diplo', 'Skrillex & Diplo",2010 Robbins Entertainment LLC,$,3.0,Take ÌÏ There ( feat . Kiesza ) [ Netsky Remix ,2014-12-23 00:00:00,29.0
485,0,"Hip-Hop/Rap ', ' Music",R.O.O.T.S. ( Deluxe Version ),1.29,Flo Rida,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,3.0,Jump ( feat . Nelly Furtado ),2009-03-30 00:00:00,28.0,Rap & Hip-Hop,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ,1.29,Flo Rida,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",$,7.0,"Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version )",2009-03-30 00:00:00,53.0
402,0," Electronic', ' Music ', ' House ', 'Dance ",Scary Monsters and Nice Sprites,1.29,Skrillex,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",$,4.0,Kill Everybody ( Bare Noize Remix ),2010-12-21 00:00:00,41.0,"Electronica ', ' Dubstep', ' Dance & Electronic ",Scary Monsters And Nice Sprites EP [ Explicit ,1.29,Skrillex,( c ) 2013 Digitop Ltd,$,4.0,Kill Everybody,2010-12-21 00:00:00,58.0
44,1," Music ', 'Pop ', ' Rock', ' Pop/Rock ",Nick Jonas,1.29,Nick Jonas,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",$,4.0,Nothing Would Be Better,2014-11-10 00:00:00,34.0,Pop,Nick Jonas ( Deluxe ) [ Explicit ,1.29,Nick Jonas,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",$,4.0,Nothing Would Be Better,2014-11-10 00:00:00,34.0
490,1,"Country ', ' Urban Cowboy ', ' Honky Tonk ', ' Music ', ' Contemporary Country",Anything Goes,1.29,Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC",$,3.0,"""Bumpin ' the Night""",2014-10-14 00:00:00,42.0,Country,Anything Goes,1.29,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",$,3.0,"""Bumpin ' The Night""",2014-10-14 00:00:00,41.0
168,0,"Dance ', ' Music",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ,2014-11-24 00:00:00,11.0
199,0,"Rock ', ' Alternative ', ' Hard Rock', ' Music ', ' Metal ",Somewhere In the Stratosphere ( Live ),1.29,Shinedown,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$,5.0,Second Chance ( Live Acoustic from Kansas City ),2011-04-18 00:00:00,6.0,Rock,The Warner Sound Live Room EP,1.29,Shinedown,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,3.0,Miracle ( The Live Room ),2013-05-28 00:00:00,35.0
260,1,"Country ', ' Urban Cowboy', ' Music ', ' Contemporary Country ","No Shoes , No Shirt , No Problems",0.99,Kenny Chesney,2002 BMG,$,3.0,"""I Ca n't Go There ( Acoustic Version )""",2002-04-02 00:00:00,45.0,Country,"No Shoes , No Shirt , No Problems",0.99,Kenny Chesney,Underground Avenue,$,3.0,"""I Ca n't Go There ( Acoustic Version )""",2002-04-02 00:00:00,45.0
162,0,"Dance ', ' Music ', ' House ', ' Electronic', ' Rock ",Nothing But the Beat,1.29,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$,3.0,"""I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson )""",2011-08-26 00:00:00,34.0,Dance & Electronic,Nothing But The Beat,1.29,David Guetta,2009 Andy Henningsen,$,3.0,I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ),2011-08-26 00:00:00,29.0
4,0,"Alternative ', ' Music ', ' Rock ', ' Adult Alternative",VHS,1.29,X Ambassadors,2015 KIDinaKORNER/Interscope Records,$,1.0,VHS Outro ( Interlude ),2015-06-30 00:00:00,25.0,Alternative Rock,VHS [ Explicit ,1.29,X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,$,0.0,First Show ( Interlude ),2015-06-30 00:00:00,11.0
6,0," Rock ', 'Alternative ', ' Music ', ' Adult Alternative",VHS,1.29,X Ambassadors,2015 KIDinaKORNER/Interscope Records,$,1.0,VHS Outro ( Interlude ),2015-06-30 00:00:00,25.0,Alternative Rock,VHS [ Clean ,1.29,X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,$,0.0,Moving Day ( Interlude ),2015-06-30 00:00:00,19.0
514,0," Reggae ', ' Modern Dancehall ', ' Music ', 'Electronic ', ' Dance', ' Rock ",Free the Universe ( Extended Version ),1.29,Major Lazer,‰ ãÑ 2013 Secretly Canadian / Mad Decent,$,4.0,Wind Up ( feat . Elephant Man & Opal ),2013-06-18 00:00:00,27.0,Dance & Electronic,Free the Universe,1.29,Major Lazer,2013 Secretly Canadian / Mad Decent,$,4.0,Jah No Partial ( feat . Flux Pavilion ),2013-04-16 00:00:00,12.0
211,0," Alternative', 'Rock ', ' Hard Rock ', ' Music ', ' Metal ",Us and Them ( Deluxe Version ),1.29,Shinedown,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$,5.0,Fake ( Demo ),2005-10-04 00:00:00,5.0,Rock,Leave A Whisper ( Deluxe ),1.29,Shinedown,2015 Mad Decent,$,3.0,Left Out [ Demo ,2003-05-27 00:00:00,36.0
463,1,"Hip-Hop/Rap ', ' Music",Take Care ( Deluxe Version ),1.29,Aubrey Drake Graham,‰ ãÑ 2011 Cash Money Records Inc.,$,4.0,Over My Dead Body,2011-11-15 00:00:00,32.0,Rap & Hip-Hop,Take Care ( Deluxe Edition ),1.29,Drake,( C ) 2012 Cash Money Records Inc.,$,4.0,Over My Dead Body [ Clean ,2012-03-20 00:00:00,32.0
41,1," Music ', 'Pop ', ' Rock', ' Pop/Rock ', ' Gospel ', ' Christian & Gospel ', ' Teen Pop ",Nick Jonas,1.29,Nick Jonas,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",$,4.0,Nothing Would Be Better,2014-11-10 00:00:00,34.0,Pop,Nick Jonas ( Deluxe ) [ Explicit ,1.29,Nick Jonas,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",$,4.0,Nothing Would Be Better,2014-11-10 00:00:00,34.0
261,1,"Country ', ' Urban Cowboy ', ' Contemporary Country', ' Honky Tonk ', ' Music ",Anything Like Me - EP,0.99,Florida Georgia Line,2011 Florida Georgia Line,$,4.0,Backwoods Beauty Queen,2010-12-14 00:00:00,15.0,Country,Anything Like Me,0.99,Florida Georgia Line,2011 Florida Georgia Line,$,4.0,Backwoods Beauty Queen,2010-12-14 00:00:00,15.0
275,0," Music ', 'Hip-Hop/Rap ', ' Rap",Fetty Wap,0.0,Fetty Wap,2015 300 Entertainment/RGF Productions,Album Only,5.0,Rewind ( feat . Monty ),2014-11-24 00:00:00,36.0,Rap & Hip-Hop,Fetty Wap [ Clean ,1.29,Wap Fetty,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",$,3.0,Jugg ( feat . Monty ) [ Clean ,2015-09-25 00:00:00,20.0
450,1,"Electronic ', ' Music",Settle ( Deluxe Version ),1.29,Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",$,4.0,Latch ( feat . Sam Smith ),2014-04-15 00:00:00,15.0,"Electronica ', ' Dance & Electronic",Settle,1.29,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",$,4.0,Latch [ feat . Sam Smith ,2013-06-11 00:00:00,15.0
337,0," Hardcore Rap ', ' Rap ', 'Soundtrack', 'Hip-Hop / Rap ', ' Soundtrack', ' Gangsta Rap ', ' West Coast Rap ', 'Music",Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ,1.99,Snoop Dogg,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,4.0,"Young , Wild & Free ( feat . Bruno Mars )",2011-12-12 00:00:00,12.0,"Gangsta & Hardcore ', ' Rap & Hip-Hop",R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),0.99,Snoop Dogg,( C ) 2004 Geffen Records,$,4.0,No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ,2004-11-16 00:00:00,41.0
471,0," Dirty South', ' Music ', 'Hip-Hop/Rap ', ' Hardcore Rap ', ' Rap ",I Am Not a Human Being,1.29,"""Lil Wayne & Lil ' Twist""",‰ ãÑ 2010 Cash Money Records Inc.,$,4.0,"""Popular ( feat . Lil ' Twist )""",2010-11-15 00:00:00,40.0,Rap & Hip-Hop,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ,1.29,Lil Wayne,2005 Secretly Canadian,$,3.0,No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ,2013-03-26 00:00:00,42.0
263,1," Music ', 'Country ', ' Honky Tonk ', ' Contemporary Country",Pain Killer,1.29,Little Big Town,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",$,3.0,Silver and Gold,2014-10-21 00:00:00,33.0,Country,Pain Killer,1.29,Little Big Town,( C ) 2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville,$,3.0,Silver And Gold,2014-10-21 00:00:00,31.0
109,0," Rock ', ' Electronic ', 'Dance ', ' French Pop', ' Music ', ' House ",Listen,1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,Dangerous ( feat . Sam Martin ),2014-11-24 00:00:00,23.0
391,1," Contemporary Country ', ' Traditional Country', ' Honky Tonk ', ' Music ', 'Country ",Illinois,1.29,Brett Eldredge,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,3.0,Going Away For a While,2015-09-11 00:00:00,13.0,Country,Illinois,1.29,Brett Eldredge,( c ) Phonotype,$,3.0,Going Away For A While,2015-09-11 00:00:00,15.0
53,1,"Country ', ' Music",Take It to the Bank - EP,1.29,Chris Janson,2014 Sony Music Entertainment,$,4.0,"""I Ai n't Livin ' Long Like This""",2014-02-24 00:00:00,13.0,Country,Take It to the Bank ( EP ),1.29,Chris Janson,( C ) 2012 Cash Money Records Inc.,$,4.0,"""I Ai n't Livin ' Long Like This""",2014-02-24 00:00:00,13.0
226,0,"Latin Urban ', ' Latino', ' Music ",Nicky Jam Hits,0.99,Nicky Jam,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,$,4.0,"""Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]""",2014-09-09 00:00:00,46.0," Latin Music', 'International ","Greatest Hits , Vol . 1",0.99,Nicky Jam,( C ) 2014 La industria Inc,$,3.0,Voy a Beber ( Remix ),2014-11-04 00:00:00,44.0
114,1," Electronic ', 'Dance ', ' House ', ' Music ', ' Rock",Nothing But the Beat - The Electronic Album,0.99,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",$,5.0,Glasgow,2011-08-26 00:00:00,13.0,Dance & Electronic,Nothing But The Beat - The Electronic Album,0.99,David Guetta,2009 Andy Henningsen,$,5.0,Glasgow,2011-08-26 00:00:00,13.0
400,0,"Dance ', ' Music","""Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP""",1.29,Skrillex & Diplo,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,2.0,"""Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ]""",2015-06-16 00:00:00,31.0," Dubstep', 'Dance & Electronic ",More Monsters And Sprites EP,1.29,Skrillex,2011 Rory Bourke Music Co. ( BMI ),$,4.0,Scary Monsters And Nice Sprites ( Dirtyphonics Remix ),2011-06-07 00:00:00,51.0
309,0," Electronic ', ' Rock', ' Music ', 'Pop ",Applause ( Remixes ),1.29,Lady Gaga,2013 Interscope Records,$,4.0,Applause ( Goldhouse Remix ),2013-09-30 00:00:00,34.0,Pop,Applause ( Remixes ),1.29,Lady Gaga,( C ) 2013 Interscope Records,$,5.0,Applause ( DJ White Shadow Electrotech Remix ),2013-09-30 00:00:00,49.0
491,0," Honky Tonk ', ' Contemporary Country', ' Music ', 'Country ', ' Urban Cowboy ","""Here 's To the Good Times ... This Is How We Roll ( Deluxe Version )""",1.29,Florida Georgia Line,"‰ ãÑ 2013 Big Machine Label Group , LLC",$,3.0,"Dayum , Baby ( feat . Sarah Buxton )",2013-11-25 00:00:00,26.0,Country,"""Here 's To The Good Times ... This Is How We Roll""",1.29,Florida Georgia Line,"( C ) 2013 Big Machine Label Group , LLC",$,3.0,This Is How We Roll [ feat . Luke Bryan ,2013-11-25 00:00:00,40.0
479,1," Rock', ' Music ', 'Pop ', ' Dance ",Bright Lights ( Deluxe Version ),1.29,Ellie Goulding,‰ ãÑ 2010 Polydor Ltd. ( UK ),$,3.0,This Love ( Will Be Your Downfall ),2010-11-29 00:00:00,53.0,Pop,Lights,1.29,Ellie Goulding,( C ) 2011 Polydor Ltd. ( UK ),$,3.0,This Love ( Will Be Your Downfall ),2011-03-08 00:00:00,53.0
